group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heavy_compute,legion,,,,1379400.0,ns,2
heavy_compute,legion,,,,3114800.0,ns,4
heavy_compute,legion,,,,4339600.0,ns,6
heavy_compute,legion,,,,5676400.0,ns,8
heavy_compute,legion,,,,6830000.0,ns,10
heavy_compute,legion,,,,8421000.0,ns,12
heavy_compute,legion,,,,9546400.0,ns,14
heavy_compute,legion,,,,11233000.0,ns,16
heavy_compute,legion,,,,12556100.0,ns,18
heavy_compute,legion,,,,14214300.0,ns,20
heavy_compute,legion,,,,14929400.0,ns,22
heavy_compute,legion,,,,16991100.0,ns,24
heavy_compute,legion,,,,17983400.0,ns,26
heavy_compute,legion,,,,20499100.0,ns,28
heavy_compute,legion,,,,20873300.0,ns,30
heavy_compute,legion,,,,23414000.0,ns,32
heavy_compute,legion,,,,23474400.0,ns,34
heavy_compute,legion,,,,25237400.0,ns,36
heavy_compute,legion,,,,25637900.0,ns,38
heavy_compute,legion,,,,27516800.0,ns,40
heavy_compute,legion,,,,28505400.0,ns,42
heavy_compute,legion,,,,30781900.0,ns,44
heavy_compute,legion,,,,31325200.0,ns,46
heavy_compute,legion,,,,33602700.0,ns,48
heavy_compute,legion,,,,33988300.0,ns,50
heavy_compute,legion,,,,35683600.0,ns,52
heavy_compute,legion,,,,36500800.0,ns,54
heavy_compute,legion,,,,38865200.0,ns,56
heavy_compute,legion,,,,38863100.0,ns,58
heavy_compute,legion,,,,42394900.0,ns,60
heavy_compute,legion,,,,41789900.0,ns,62
heavy_compute,legion,,,,51583700.0,ns,64
heavy_compute,legion,,,,45752500.0,ns,66
heavy_compute,legion,,,,48100900.0,ns,68
heavy_compute,legion,,,,47959000.0,ns,70
heavy_compute,legion,,,,50547200.0,ns,72
heavy_compute,legion,,,,51433400.0,ns,74
heavy_compute,legion,,,,53476800.0,ns,76
heavy_compute,legion,,,,53442900.0,ns,78
heavy_compute,legion,,,,56115100.0,ns,80
heavy_compute,legion,,,,56742600.0,ns,82
heavy_compute,legion,,,,58500200.0,ns,84
heavy_compute,legion,,,,58135700.0,ns,86
heavy_compute,legion,,,,61680500.0,ns,88
heavy_compute,legion,,,,61241900.0,ns,90
heavy_compute,legion,,,,65177100.0,ns,92
heavy_compute,legion,,,,63238900.0,ns,94
heavy_compute,legion,,,,66510000.0,ns,96
heavy_compute,legion,,,,66243700.0,ns,98
heavy_compute,legion,,,,77621900.0,ns,100
heavy_compute,legion,,,,71261900.0,ns,102
heavy_compute,legion,,,,72794900.0,ns,104
heavy_compute,legion,,,,78726700.0,ns,106
heavy_compute,legion,,,,75302000.0,ns,108
heavy_compute,legion,,,,75161800.0,ns,110
heavy_compute,legion,,,,78320400.0,ns,112
heavy_compute,legion,,,,77596500.0,ns,114
heavy_compute,legion,,,,80710400.0,ns,116
heavy_compute,legion,,,,80430200.0,ns,118
heavy_compute,legion,,,,82468600.0,ns,120
heavy_compute,legion,,,,89163900.0,ns,122
heavy_compute,legion,,,,91591800.0,ns,124
heavy_compute,legion,,,,88306500.0,ns,126
heavy_compute,legion,,,,89388400.0,ns,128
heavy_compute,legion,,,,89776200.0,ns,130
heavy_compute,legion,,,,92436300.0,ns,132
heavy_compute,legion,,,,92374700.0,ns,134
heavy_compute,legion,,,,96765000.0,ns,136
heavy_compute,legion,,,,95018800.0,ns,138
heavy_compute,legion,,,,96753600.0,ns,140
heavy_compute,legion,,,,95760300.0,ns,142
heavy_compute,legion,,,,99936100.0,ns,144
heavy_compute,legion,,,,104366300.0,ns,146
heavy_compute,legion,,,,104585100.0,ns,148
heavy_compute,legion,,,,103919000.0,ns,150
heavy_compute,legion,,,,106749800.0,ns,152
heavy_compute,legion,,,,105714200.0,ns,154
heavy_compute,legion,,,,111564000.0,ns,156
heavy_compute,legion,,,,108635000.0,ns,158
heavy_compute,legion,,,,110933000.0,ns,160
heavy_compute,legion,,,,115702700.0,ns,162
heavy_compute,legion,,,,120800400.0,ns,164
heavy_compute,legion,,,,115324200.0,ns,166
heavy_compute,legion,,,,118522200.0,ns,168
heavy_compute,legion,,,,116883400.0,ns,170
heavy_compute,legion,,,,120691100.0,ns,172
heavy_compute,legion,,,,118993600.0,ns,174
heavy_compute,legion,,,,124670000.0,ns,176
heavy_compute,legion,,,,120894200.0,ns,178
heavy_compute,legion,,,,124526700.0,ns,180
heavy_compute,legion,,,,136954500.0,ns,182
heavy_compute,legion,,,,131348500.0,ns,184
heavy_compute,legion,,,,131118000.0,ns,186
heavy_compute,legion,,,,131813700.0,ns,188
heavy_compute,legion,,,,130251200.0,ns,190
heavy_compute,legion,,,,132596100.0,ns,192
heavy_compute,legion,,,,131917200.0,ns,194
heavy_compute,legion,,,,141996700.0,ns,196
heavy_compute,legion,,,,137634400.0,ns,198
heavy_compute,legion,,,,141425200.0,ns,200
